,0
50304,276811
50305,276817
50306,276819
50307,276825
50308,276839
50309,276854
50310,276855
50311,276861
50312,276864
50313,276869
50314,276876
50315,276882
50316,276883
50317,276895
50318,276905
50319,276909
50320,276917
50321,276919
50322,276923
50323,276938
50324,276943
50325,276944
50326,276945
50327,276949
50328,276953
50329,276954
50330,276959
50331,276968
50332,276971
50333,276973
50334,276976
50335,276979
50336,276980
50337,276986
50338,276989
50339,277000
50340,277005
50341,277008
50342,277012
50343,277041
50344,277046
50345,277055
50346,277060
50347,277104
50348,277109
50349,277129
50350,277136
50351,277137
50352,277139
50353,277150
50354,277159
50355,277161
50356,277165
50357,277172
50358,277182
50359,277187
50360,277189
50361,277192
50362,277193
50363,277205
50364,277210
50365,277214
50366,277218
50367,277225
50368,277228
50369,277230
50370,277241
50371,277243
50372,277271
50373,277273
50374,277285
50375,277287
50376,277288
50377,277302
50378,277307
50379,277308
50380,277310
50381,277319
50382,277324
50383,277330
50384,277338
50385,277343
50386,277347
50387,277351
50388,277353
50389,277365
50390,277372
50391,277376
50392,277377
50393,277380
50394,277386
50395,277387
50396,277391
50397,277392
50398,277395
50399,277398
50400,277401
50401,277405
50402,277416
50403,277420
50404,277424
50405,277430
50406,277431
50407,277432
50408,277437
50409,277441
50410,277445
50411,277449
50412,277453
50413,277457
50414,277459
50415,277464
50416,277465
50417,277471
50418,277475
50419,277476
50420,277480
50421,277482
50422,277484
50423,277488
50424,277489
50425,277498
50426,277504
50427,277508
50428,277513
50429,277538
50430,277545
50431,277549
50432,277552
50433,277555
50434,277558
50435,277559
50436,277564
50437,277572
50438,277590
50439,277594
50440,277600
50441,277610
50442,277611
50443,277612
50444,277614
50445,277627
50446,277642
50447,277643
50448,277652
50449,277656
50450,277658
50451,277671
50452,277677
50453,277684
50454,277686
50455,277688
50456,277689
50457,277692
50458,277693
50459,277694
50460,277702
50461,277710
50462,277714
50463,277716
50464,277717
50465,277721
50466,277728
50467,277729
50468,277745
50469,277747
50470,277762
50471,277764
50472,277765
50473,277780
50474,277781
50475,277782
50476,277790
50477,277800
50478,277802
50479,277805
50480,277813
50481,277834
50482,277840
50483,277842
50484,277846
50485,277851
50486,277859
50487,277872
50488,277873
50489,277878
50490,277879
50491,277891
50492,277898
50493,277905
50494,277912
50495,277926
50496,277927
50497,277935
50498,277948
50499,277949
50500,277954
50501,277966
50502,277973
50503,277975
50504,277977
50505,277989
50506,277996
50507,277999
50508,278000
50509,278003
50510,278004
50511,278005
50512,278010
50513,278017
50514,278018
50515,278019
50516,278031
50517,278035
50518,278040
50519,278063
50520,278071
50521,278072
50522,278079
50523,278084
50524,278088
50525,278096
50526,278102
50527,278105
50528,278113
50529,278118
50530,278119
50531,278122
50532,278128
50533,278139
50534,278142
50535,278143
50536,278151
50537,278161
50538,278162
50539,278164
50540,278165
50541,278173
50542,278176
50543,278186
50544,278189
50545,278192
50546,278198
50547,278200
50548,278211
50549,278212
50550,278223
50551,278227
50552,278228
50553,278232
50554,278240
50555,278247
50556,278255
50557,278256
50558,278264
50559,278267
50560,278274
50561,278278
50562,278281
50563,278282
50564,278287
50565,278288
50566,278289
50567,278291
50568,278298
50569,278306
50570,278307
50571,278317
50572,278325
50573,278327
50574,278334
50575,278341
50576,278342
50577,278345
50578,278347
50579,278352
50580,278354
50581,278371
50582,278372
50583,278376
50584,278380
50585,278391
50586,278397
50587,278400
50588,278425
50589,278430
50590,278444
50591,278445
50592,278448
50593,278459
50594,278460
50595,278470
50596,278477
50597,278479
50598,278485
50599,278486
50600,278490
50601,278496
50602,278499
50603,278503
50604,278506
50605,278507
50606,278510
50607,278513
50608,278521
50609,278522
50610,278523
50611,278530
50612,278532
50613,278534
50614,278535
50615,278537
50616,278539
50617,278557
50618,278561
50619,278562
50620,278563
50621,278565
50622,278568
50623,278583
50624,278585
50625,278587
50626,278596
50627,278603
50628,278604
50629,278608
50630,278628
50631,278631
50632,278633
50633,278639
50634,278640
50635,278641
50636,278646
50637,278655
50638,278657
50639,278664
50640,278665
50641,278683
50642,278692
50643,278695
50644,278707
50645,278716
50646,278717
50647,278723
50648,278727
50649,278736
50650,278743
50651,278751
50652,278755
50653,278758
50654,278762
50655,278766
50656,278768
50657,278769
50658,278772
50659,278774
50660,278782
50661,278791
50662,278794
50663,278795
50664,278803
50665,278806
50666,278818
50667,278830
50668,278833
50669,278849
50670,278851
50671,278855
50672,278858
50673,278869
50674,278870
50675,278880
50676,278882
50677,278887
50678,278891
50679,278895
50680,278911
50681,278917
50682,278918
50683,278921
50684,278927
50685,278937
50686,278957
50687,278958
50688,278962
50689,278970
50690,278981
50691,278983
50692,278995
50693,279014
50694,279028
50695,279029
50696,279030
50697,279031
50698,279035
50699,279040
50700,279044
50701,279046
50702,279051
50703,279056
50704,279058
50705,279068
50706,279088
50707,279094
50708,279095
50709,279100
50710,279123
50711,279126
50712,279128
50713,279137
50714,279138
50715,279139
50716,279144
50717,279151
50718,279152
50719,279164
50720,279165
50721,279167
50722,279177
50723,279178
50724,279180
50725,279182
50726,279184
50727,279193
50728,279200
50729,279202
50730,279222
50731,279228
50732,279230
50733,279232
50734,279236
50735,279238
50736,279247
50737,279248
50738,279252
50739,279268
50740,279275
50741,279277
50742,279298
50743,279300
50744,279308
50745,279310
50746,279311
50747,279313
50748,279315
50749,279318
50750,279323
50751,279326
50752,279328
50753,279335
50754,279349
50755,279370
50756,279374
50757,279375
50758,279380
50759,279381
50760,279383
50761,279385
50762,279386
50763,279387
50764,279418
50765,279421
50766,279425
50767,279433
50768,279436
50769,279445
50770,279456
50771,279467
50772,279471
50773,279473
50774,279488
50775,279490
50776,279503
50777,279506
50778,279507
50779,279511
50780,279514
50781,279527
50782,279538
50783,279541
50784,279543
50785,279551
50786,279552
50787,279554
50788,279564
50789,279569
50790,279572
50791,279573
50792,279591
50793,279600
50794,279601
50795,279602
50796,279605
50797,279615
50798,279633
50799,279635
50800,279637
50801,279655
50802,279681
50803,279687
50804,279697
50805,279702
50806,279706
50807,279716
50808,279721
50809,279722
50810,279733
50811,279734
50812,279737
50813,279744
50814,279748
50815,279751
50816,279753
50817,279756
50818,279762
50819,279764
50820,279767
50821,279768
50822,279771
50823,279779
50824,279791
50825,279797
50826,279798
50827,279807
50828,279811
50829,279814
50830,279815
50831,279816
50832,279817
50833,279821
50834,279827
50835,279829
50836,279834
50837,279835
50838,279836
50839,279852
50840,279858
50841,279861
50842,279879
50843,279886
50844,279898
50845,279901
50846,279903
50847,279904
50848,279924
50849,279925
50850,279927
50851,279928
50852,279929
50853,279930
50854,279933
50855,279940
50856,279943
50857,279944
50858,279945
50859,279946
50860,279948
50861,279950
50862,279951
50863,279954
50864,279958
50865,279960
50866,279964
50867,279965
50868,279972
50869,279974
50870,279976
50871,279984
50872,279988
50873,279994
50874,280001
50875,280010
50876,280012
50877,280013
50878,280017
50879,280018
50880,280020
50881,280031
50882,280033
50883,280041
50884,280050
50885,280053
50886,280055
50887,280056
50888,280057
50889,280062
50890,280067
50891,280070
50892,280072
50893,280076
50894,280077
50895,280078
50896,280090
50897,280096
50898,280098
50899,280106
50900,280107
50901,280110
50902,280111
50903,280116
50904,280123
50905,280134
50906,280137
50907,280139
50908,280146
50909,280147
50910,280149
50911,280153
50912,280158
50913,280165
50914,280170
50915,280178
50916,280179
50917,280181
50918,280209
50919,280212
50920,280214
50921,280218
50922,280239
50923,280249
50924,280255
50925,280258
50926,280270
50927,280277
50928,280278
50929,280287
50930,280289
50931,280291
50932,280293
50933,280294
50934,280296
50935,280300
50936,280302
50937,280304
50938,280318
50939,280321
50940,280322
50941,280323
50942,280339
50943,280342
50944,280356
50945,280373
50946,280377
50947,280378
50948,280380
50949,280384
50950,280387
50951,280388
50952,280390
50953,280391
50954,280392
50955,280396
50956,280399
50957,280404
50958,280411
50959,280414
50960,280415
50961,280419
50962,280422
50963,280427
50964,280430
50965,280436
50966,280449
50967,280450
50968,280457
50969,280460
50970,280467
50971,280470
50972,280476
50973,280479
50974,280489
50975,280493
50976,280503
50977,280505
50978,280509
50979,280517
50980,280525
50981,280529
50982,280530
50983,280537
50984,280548
50985,280549
50986,280550
50987,280551
50988,280552
50989,280561
50990,280566
50991,280588
50992,280589
50993,280597
50994,280603
50995,280605
50996,280609
50997,280610
50998,280613
50999,280616
51000,280617
51001,280618
51002,280638
51003,280641
51004,280643
51005,280648
51006,280652
51007,280665
51008,280672
51009,280676
51010,280678
51011,280679
51012,280680
51013,280682
51014,280695
51015,280696
51016,280704
51017,280710
51018,280711
51019,280712
51020,280717
51021,280725
51022,280738
51023,280747
51024,280748
51025,280757
51026,280778
51027,280779
51028,280791
51029,280799
51030,280807
51031,280813
51032,280814
51033,280826
51034,280827
51035,280835
51036,280846
51037,280847
51038,280867
51039,280870
51040,280875
51041,280876
51042,280889
51043,280898
51044,280900
51045,280902
51046,280907
51047,280911
51048,280917
51049,280921
51050,280945
51051,280965
51052,280966
51053,280978
51054,280983
51055,280986
51056,280987
51057,280988
51058,280992
51059,280999
51060,281002
51061,281005
51062,281007
51063,281018
51064,281024
51065,281028
51066,281034
51067,281035
51068,281053
51069,281054
51070,281055
51071,281056
51072,281058
51073,281070
51074,281078
51075,281079
51076,281087
51077,281099
51078,281101
51079,281114
51080,281122
51081,281123
51082,281124
51083,281130
51084,281140
51085,281144
51086,281154
51087,281160
51088,281176
51089,281177
51090,281181
51091,281197
51092,281205
51093,281213
51094,281223
51095,281226
51096,281240
51097,281241
51098,281242
51099,281243
51100,281247
51101,281248
51102,281249
51103,281251
51104,281258
51105,281263
51106,281266
51107,281268
51108,281271
51109,281279
51110,281286
51111,281287
51112,281288
51113,281292
51114,281302
51115,281318
51116,281328
51117,281336
51118,281341
51119,281344
51120,281349
51121,281350
51122,281351
51123,281353
51124,281355
51125,281372
51126,281379
51127,281383
51128,281391
51129,281397
51130,281408
51131,281414
51132,281439
51133,281440
51134,281459
51135,281471
51136,281472
51137,281481
51138,281482
51139,281490
51140,281492
51141,281502
51142,281504
51143,281511
51144,281512
51145,281516
51146,281517
51147,281526
51148,281527
51149,281551
51150,281562
51151,281564
51152,281569
51153,281579
51154,281581
51155,281588
51156,281591
51157,281593
51158,281602
51159,281603
51160,281604
51161,281606
51162,281610
51163,281619
51164,281624
51165,281644
51166,281652
51167,281658
51168,281661
51169,281663
51170,281666
51171,281671
51172,281676
51173,281681
51174,281682
51175,281683
51176,281685
51177,281691
51178,281693
51179,281694
51180,281704
51181,281714
51182,281716
51183,281718
51184,281725
51185,281728
51186,281729
51187,281737
51188,281738
51189,281744
51190,281745
51191,281748
51192,281749
51193,281758
51194,281759
51195,281763
51196,281765
51197,281771
51198,281791
51199,281792
51200,281797
51201,281803
51202,281808
51203,281813
51204,281822
51205,281828
51206,281829
51207,281830
51208,281847
51209,281848
51210,281856
51211,281860
51212,281861
51213,281863
51214,281872
51215,281877
51216,281881
51217,281887
51218,281895
51219,281900
51220,281913
51221,281914
51222,281921
51223,281923
51224,281926
51225,281928
51226,281932
51227,281935
51228,281941
51229,281943
51230,281946
51231,281947
51232,281949
51233,281966
51234,281968
51235,281971
51236,281974
51237,281985
51238,281987
51239,281988
51240,282007
51241,282012
51242,282018
51243,282022
51244,282025
51245,282028
51246,282035
51247,282050
51248,282063
51249,282069
51250,282073
51251,282077
51252,282082
51253,282084
51254,282099
51255,282104
51256,282110
51257,282118
51258,282122
51259,282123
51260,282130
51261,282137
51262,282141
51263,282142
51264,282147
51265,282149
51266,282152
51267,282157
51268,282163
51269,282178
51270,282181
51271,282185
51272,282189
51273,282191
51274,282199
51275,282209
51276,282210
51277,282212
51278,282213
51279,282215
51280,282219
51281,282227
51282,282233
51283,282235
51284,282242
51285,282251
51286,282268
51287,282271
51288,282273
51289,282275
51290,282278
51291,282284
51292,282285
51293,282310
51294,282311
51295,282315
51296,282318
51297,282324
51298,282326
51299,282333
51300,282342
51301,282344
51302,282346
51303,282358
51304,282363
51305,282368
51306,282381
51307,282388
51308,282389
51309,282390
51310,282395
51311,282398
51312,282400
51313,282408
51314,282409
51315,282411
51316,282414
51317,282416
51318,282419
51319,282420
51320,282422
51321,282448
51322,282453
51323,282454
51324,282455
51325,282459
51326,282480
51327,282486
51328,282490
51329,282491
51330,282493
51331,282499
51332,282502
51333,282510
51334,282521
51335,282533
51336,282535
51337,282539
51338,282547
51339,282551
51340,282553
51341,282555
51342,282558
51343,282560
51344,282563
51345,282564
51346,282567
51347,282578
51348,282582
51349,282584
51350,282589
51351,282590
51352,282594
51353,282596
51354,282603
51355,282604
51356,282605
51357,282614
51358,282620
51359,282621
51360,282635
51361,282637
51362,282648
51363,282650
51364,282651
51365,282658
51366,282667
51367,282674
51368,282678
51369,282679
51370,282698
51371,282705
51372,282710
51373,282714
51374,282717
51375,282724
51376,282727
51377,282730
51378,282746
51379,282748
51380,282755
51381,282756
51382,282757
51383,282759
51384,282761
51385,282769
51386,282771
51387,282773
51388,282793
51389,282794
51390,282797
51391,282811
51392,282819
51393,282825
51394,282831
51395,282836
51396,282843
51397,282851
51398,282854
51399,282872
51400,282873
51401,282874
51402,282886
51403,282904
51404,282917
51405,282921
51406,282924
51407,282932
51408,282933
51409,282944
51410,282954
51411,282959
51412,282968
51413,282972
51414,282975
51415,282977
51416,282988
51417,282993
51418,283007
51419,283010
51420,283011
51421,283014
51422,283025
51423,283031
51424,283034
51425,283038
51426,283047
51427,283050
51428,283056
51429,283067
51430,283084
51431,283086
51432,283087
51433,283088
